CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
12658,19,1,686.05,4,1,3,413,Big Spenders
14009,199,3,685.93,1,3,3,133,Loyal Customers
14959,30,5,684.97,3,3,3,333,Top Customers
16122,39,4,684.42,3,3,3,333,Top Customers
16495,129,3,684.41,2,3,3,233,Loyal Customers
12942,132,3,683.9,2,3,3,233,Loyal Customers
14222,178,1,683.17,1,1,3,113,Big Spenders
12838,182,2,683.13,1,2,3,123,Big Spenders
15582,25,3,682.91,3,3,3,333,Top Customers
13548,67,2,682.41,2,2,3,223,Big Spenders
18135,60,5,681.91,2,3,3,233,Loyal Customers
16212,20,3,681.19,3,3,3,333,Top Customers
12410,38,3,681.08,3,3,3,333,Top Customers
12478,181,1,680.99,1,1,3,113,Big Spenders
13238,12,5,680.83,4,3,3,433,Top Customers
15304,61,10,680.3,2,4,3,243,Loyal Customers
15181,176,5,680.28,1,3,3,133,Loyal Customers
13524,41,5,680.18,3,3,3,333,Top Customers
16872,78,3,680.02,2,3,3,233,Loyal Customers
16642,207,3,679.83,1,3,3,133,Loyal Customers
14788,27,2,679.44,3,2,3,323,Big Spenders
13607,41,1,678.01,3,1,3,313,Big Spenders
15669,41,5,677.69,3,3,3,333,Top Customers
13040,182,2,676.99,1,2,3,123,Big Spenders
16377,268,1,676.2,1,1,3,113,Big Spenders
15626,75,2,675.8,2,2,3,223,Big Spenders
13325,82,1,675.3,2,1,3,213,Big Spenders
16418,45,3,675.27,3,3,3,333,Top Customers
13355,93,1,674.7,2,1,3,213,Big Spenders
16449,198,3,674.69,1,3,3,133,Loyal Customers
13464,0,1,674.68,4,1,3,413,Big Spenders
17749,179,2,674.52,1,2,3,123,Big Spenders
13951,177,3,674.45,1,3,3,133,Loyal Customers
14504,48,4,673.26,3,3,3,333,Top Customers
18121,125,2,673.1,2,2,3,223,Big Spenders
13623,90,7,672.44,2,4,3,243,Loyal Customers
14628,36,2,671.96,3,2,3,323,Big Spenders
17883,15,4,671.77,4,3,3,433,Top Customers
12638,182,1,671.69,1,1,3,113,Big Spenders
15951,120,3,669.57,2,3,3,233,Loyal Customers
17299,12,4,669.11,4,3,3,433,Top Customers
14643,171,3,668.61,1,3,3,133,Loyal Customers
12418,113,1,668.58,2,1,3,213,Big Spenders
16383,75,2,668.36,2,2,3,223,Big Spenders
15031,90,4,668.14,2,3,3,233,Loyal Customers
18022,243,1,668.11,1,1,3,113,Big Spenders
16268,72,2,667.65,2,2,3,223,Big Spenders
14356,61,4,666.94,2,3,3,233,Loyal Customers
15400,114,6,666.7,2,4,3,243,Loyal Customers
13741,5,4,666.33,4,3,3,433,Top Customers
17777,25,3,665.86,3,3,3,333,Top Customers
17105,191,2,665.78,1,2,3,123,Big Spenders
15038,0,7,665.59,4,4,3,443,Top Customers
16056,46,1,664.85,3,1,3,313,Big Spenders
13963,252,4,664.54,1,3,3,133,Loyal Customers
16208,45,2,664.26,3,2,3,323,Big Spenders
15700,173,3,664.03,1,3,3,133,Loyal Customers
14720,31,3,663.81,3,3,3,333,Top Customers
13240,174,4,663.65,1,3,3,133,Loyal Customers
17423,46,4,663.63,3,3,3,333,Top Customers
14198,19,7,663.5,4,4,3,443,Top Customers
17462,52,3,662.94,3,3,3,333,Top Customers
14451,61,2,662.59,2,2,3,223,Big Spenders
14603,68,1,660,2,1,3,213,Big Spenders
13028,23,3,659.68,3,3,3,333,Top Customers
15492,29,2,659.46,3,2,3,323,Big Spenders
13518,86,1,659.44,2,1,3,213,Big Spenders
13759,72,2,659.41,2,2,3,223,Big Spenders
16357,66,3,658.88,2,3,3,233,Loyal Customers
14150,243,2,658.64,1,2,3,123,Big Spenders
17874,157,7,658.26,1,4,3,143,Loyal Customers
16696,66,4,657.9,2,3,3,233,Loyal Customers
14818,74,3,657.8,2,3,3,233,Loyal Customers
17459,44,2,657.3,3,2,3,323,Big Spenders
12616,86,5,657.25,2,3,3,233,Loyal Customers
15677,50,1,657.23,3,1,3,313,Big Spenders
13049,183,2,656.68,1,2,3,123,Big Spenders
16708,46,1,656.63,3,1,3,313,Big Spenders
15197,9,5,656.44,4,3,3,433,Top Customers
16127,40,1,656.25,3,1,3,313,Big Spenders
14894,86,1,655.75,2,1,3,213,Big Spenders
16774,117,5,654.92,2,3,3,233,Loyal Customers
14651,5,2,654.6,4,2,3,423,Big Spenders
17398,115,3,653.38,2,3,3,233,Loyal Customers
18151,135,2,653.35,2,2,3,223,Big Spenders
16014,64,4,653.13,2,3,3,233,Loyal Customers
14044,27,4,652.82,3,3,3,333,Top Customers
14548,3,2,652.8,4,2,3,423,Big Spenders
17523,12,4,652.74,4,3,3,433,Top Customers
16362,30,9,652.07,3,4,3,343,Top Customers
16734,53,3,650.51,3,3,3,333,Top Customers
16469,24,4,650.43,3,3,3,333,Top Customers
15571,12,4,650.43,4,3,3,433,Top Customers
16969,40,3,650.41,3,3,3,333,Top Customers
15098,65,5,649.5,2,3,3,233,Loyal Customers
15205,86,3,648.83,2,3,3,233,Loyal Customers
13430,19,4,648.69,4,3,3,433,Top Customers
16573,74,4,648.41,2,3,2,232,Loyal Customers
13564,145,5,647.74,2,3,2,232,Loyal Customers
15643,126,6,647.4,2,4,2,242,Loyal Customers
17373,41,4,646.92,3,3,2,332,Loyal Customers
12589,29,2,646.68,3,2,2,322,Lost/Inactive
15651,261,3,646.3,1,3,2,132,Loyal Customers
17545,44,3,645.96,3,3,2,332,Loyal Customers
14855,2,2,645.65,4,2,2,422,Lost/Inactive
14829,60,6,644.65,2,4,2,242,Loyal Customers
17312,139,3,644.3,2,3,2,232,Loyal Customers
16157,16,4,644.24,4,3,2,432,Loyal Customers
14126,11,4,643.63,4,3,2,432,Loyal Customers
12612,58,2,643.59,2,2,2,222,At Risk
16431,66,3,642.81,2,3,2,232,Loyal Customers
14020,1,2,642.8,4,2,2,422,Lost/Inactive
13034,55,2,642.77,3,2,2,322,Lost/Inactive
17779,22,5,642.17,3,3,2,332,Loyal Customers
17046,217,1,642.02,1,1,2,112,At Risk
16554,9,7,641.55,4,4,2,442,Loyal Customers
12624,107,2,641.13,2,2,2,222,At Risk
13417,206,2,640.83,1,2,2,122,At Risk
13318,120,3,640.76,2,3,2,232,Loyal Customers
12631,58,1,640.5,2,1,2,212,At Risk
15919,20,2,639.89,3,2,2,322,Lost/Inactive
17515,121,4,639.02,2,3,2,232,Loyal Customers
16444,47,5,638.77,3,3,2,332,Loyal Customers
18160,58,2,638.06,2,2,2,222,At Risk
14754,45,2,638.05,3,2,2,322,Lost/Inactive
14664,20,2,637.89,3,2,2,322,Lost/Inactive
14128,61,2,637.5,2,2,2,222,At Risk
14481,165,2,636.51,1,2,2,122,At Risk
15829,141,2,636.14,2,2,2,222,At Risk
15384,170,3,635.76,1,3,2,132,Loyal Customers
15773,242,1,635.68,1,1,2,112,At Risk
16139,19,3,635.41,4,3,2,432,Loyal Customers
15100,70,6,635.1,2,4,2,242,Loyal Customers
15297,11,4,635.04,4,3,2,432,Loyal Customers
17985,23,1,634.95,3,1,2,312,Lost/Inactive
14000,5,2,633.71,4,2,2,422,Lost/Inactive
15045,33,3,633.66,3,3,2,332,Loyal Customers
13892,27,4,632.97,3,3,2,332,Loyal Customers
14220,189,2,632.4,1,2,2,122,At Risk
14301,108,2,632.04,2,2,2,222,At Risk
13822,41,2,632,3,2,2,322,Lost/Inactive
14021,5,3,631.9,4,3,2,432,Loyal Customers
15244,214,2,631.57,1,2,2,122,At Risk
17990,237,3,630.84,1,3,2,132,Loyal Customers
17994,37,6,629.69,3,4,2,342,Loyal Customers
13046,90,2,629.31,2,2,2,222,At Risk
13525,15,2,628.78,4,2,2,422,Lost/Inactive
14687,107,1,628.38,2,1,2,212,At Risk
16022,261,1,628.28,1,1,2,112,At Risk
13388,63,3,627.15,2,3,2,232,Loyal Customers
15028,43,4,627.13,3,3,2,332,Loyal Customers
13546,13,3,626.99,4,3,2,432,Loyal Customers
15402,149,2,626.77,2,2,2,222,At Risk
14036,285,1,626.65,1,1,2,112,At Risk
18218,5,4,626.38,4,3,2,432,Loyal Customers
14382,27,1,626.07,3,1,2,312,Lost/Inactive
16750,45,5,623.93,3,3,2,332,Loyal Customers
16718,577,1,623.75,1,1,2,112,At Risk
13368,192,2,623.4,1,2,2,122,At Risk
15258,169,2,623.16,1,2,2,122,At Risk
17499,290,1,622.88,1,1,2,112,At Risk
15182,125,2,622.85,2,2,2,222,At Risk
17867,78,8,622.75,2,4,2,242,Loyal Customers
18217,60,2,621.75,2,2,2,222,At Risk
16915,10,6,621.68,4,4,2,442,Loyal Customers
17640,87,1,621.66,2,1,2,212,At Risk
13402,246,2,621.23,1,2,2,122,At Risk
16141,1,1,620.4,4,1,2,412,Lost/Inactive
12667,0,1,620.13,4,1,2,412,Lost/Inactive
14529,61,3,620.04,2,3,2,232,Loyal Customers
13493,98,2,618.63,2,2,2,222,At Risk
16613,71,1,618.59,2,1,2,212,At Risk
12596,36,2,618.27,3,2,2,322,Lost/Inactive
13301,104,4,618.09,2,3,2,232,Loyal Customers
14593,22,3,617.99,3,3,2,332,Loyal Customers
13496,11,3,617.93,4,3,2,432,Loyal Customers
14377,263,2,617.05,1,2,2,122,At Risk
16442,120,3,616.79,2,3,2,232,Loyal Customers
13925,63,6,616.65,2,4,2,242,Loyal Customers
16311,18,2,616.26,4,2,2,422,Lost/Inactive
15215,45,6,615.99,3,4,2,342,Loyal Customers
16005,13,4,615.39,4,3,2,432,Loyal Customers
13145,40,5,614.77,3,3,2,332,Loyal Customers
16566,16,6,614.01,4,4,2,442,Loyal Customers
13914,12,3,613.95,4,3,2,432,Loyal Customers
15073,10,4,612.43,4,3,2,432,Loyal Customers
18149,37,3,612.08,3,3,2,332,Loyal Customers
15232,114,2,612.06,2,2,2,222,At Risk
15645,19,1,612.01,4,1,2,412,Lost/Inactive
16109,219,2,611.88,1,2,2,122,At Risk
14152,76,3,611.09,2,3,2,232,Loyal Customers
13731,159,2,610.59,1,2,2,122,At Risk
12673,242,2,610.52,1,2,2,122,At Risk
15795,150,1,610.01,2,1,2,212,At Risk
13357,258,1,609.95,1,1,2,112,At Risk
14636,269,2,609.85,1,2,2,122,At Risk
15275,121,2,609.19,2,2,2,222,At Risk
13933,110,2,608.79,2,2,2,222,At Risk
15147,219,2,608.65,1,2,2,122,At Risk
12719,30,3,608.1,3,3,2,332,Loyal Customers
14342,22,6,607.71,3,4,2,342,Loyal Customers
15573,86,2,607.45,2,2,2,222,At Risk
12933,25,4,606.28,3,3,2,332,Loyal Customers
14710,15,4,606.13,4,3,2,432,Loyal Customers
13539,86,4,605.84,2,3,2,232,Loyal Customers
17849,70,4,605.8,2,3,2,232,Loyal Customers
13888,2,2,605.63,4,2,2,422,Lost/Inactive
17507,262,2,605.58,1,2,2,122,At Risk
13233,75,2,605.12,2,2,2,222,At Risk
13558,24,4,605.06,3,3,2,332,Loyal Customers
14675,17,1,604.75,4,1,2,412,Lost/Inactive
17664,19,2,604.64,4,2,2,422,Lost/Inactive
12944,243,2,604.51,1,2,2,122,At Risk
16732,121,1,603.75,2,1,2,212,At Risk
12556,33,2,603.71,3,2,2,322,Lost/Inactive
12649,35,4,603.71,3,3,2,332,Loyal Customers
16134,22,3,603.69,3,3,2,332,Loyal Customers
12707,292,1,603.42,1,1,2,112,At Risk
17259,149,2,603.37,2,2,2,222,At Risk
15322,86,2,602.97,2,2,2,222,At Risk
15366,76,2,602.51,2,2,2,222,At Risk
16306,38,9,602.27,3,4,2,342,Loyal Customers
17890,323,2,602.09,1,2,2,122,At Risk
12654,11,5,601.98,4,3,2,432,Loyal Customers
14609,73,4,601.56,2,3,2,232,Loyal Customers
18183,68,6,600.52,2,4,2,242,Loyal Customers
12420,153,1,600.39,1,1,2,112,At Risk
13243,204,1,600.07,1,1,2,112,At Risk
18211,26,5,600.07,3,3,2,332,Loyal Customers
12872,327,2,599.97,1,2,2,122,At Risk
14905,125,3,599.9,2,3,2,232,Loyal Customers
15648,205,4,599.9,1,3,2,132,Loyal Customers
12521,143,1,599.68,2,1,2,212,At Risk
14965,245,2,599,1,2,2,122,At Risk
17420,51,3,598.83,3,3,2,332,Loyal Customers
14467,18,4,598.76,4,3,2,432,Loyal Customers
15720,25,1,598.73,3,1,2,312,Lost/Inactive
13311,3,2,598.57,4,2,2,422,Lost/Inactive
16298,23,3,598.2,3,3,2,332,Loyal Customers
13959,80,3,598.2,2,3,2,232,Loyal Customers
17864,13,3,597.5,4,3,2,432,Loyal Customers
16788,124,2,597.48,2,2,2,222,At Risk
14645,98,2,597.09,2,2,2,222,At Risk
15381,66,2,596.85,2,2,2,222,At Risk
18246,24,2,596.1,3,2,2,322,Lost/Inactive
12577,243,4,595.4,1,3,2,132,Loyal Customers
16654,142,5,594.97,2,3,2,232,Loyal Customers
16763,157,2,594.9,1,2,2,122,At Risk
14108,90,3,594.16,2,3,2,232,Loyal Customers
15442,220,1,594,1,1,2,112,At Risk
12917,277,1,594,1,1,2,112,At Risk
16535,242,1,593.75,1,1,2,112,At Risk
17119,30,3,593.61,3,3,2,332,Loyal Customers
16116,5,2,592.88,4,2,2,422,Lost/Inactive
13811,95,4,591.75,2,3,2,232,Loyal Customers
13276,153,2,590.93,1,2,2,122,At Risk
14133,38,5,590.34,3,3,2,332,Loyal Customers
13270,485,1,590,1,1,2,112,At Risk
13452,260,2,590,1,2,2,122,At Risk
14882,27,2,589.7,3,2,2,322,Lost/Inactive
18123,25,2,589.44,3,2,2,322,Lost/Inactive
16723,92,2,589.15,2,2,2,222,At Risk
16203,0,5,589.15,4,3,2,432,Loyal Customers
15624,117,4,588.13,2,3,2,232,Loyal Customers
17351,37,3,587.15,3,3,2,332,Loyal Customers
12513,85,2,586.79,2,2,2,222,At Risk
17360,18,3,585.79,4,3,2,432,Loyal Customers
15222,319,1,585,1,1,2,112,At Risk
16384,31,2,584.5,3,2,2,322,Lost/Inactive
16072,289,1,584.32,1,1,2,112,At Risk
14023,281,2,584.07,1,2,2,122,At Risk
13557,29,2,584.06,3,2,2,322,Lost/Inactive
15762,78,2,583.75,2,2,2,222,At Risk
15969,10,4,582.9,4,3,2,432,Loyal Customers
16838,160,3,582.9,1,3,2,132,Loyal Customers
12426,195,1,582.73,1,1,2,112,At Risk
13427,20,3,582.6,3,3,2,332,Loyal Customers
17970,5,1,582.59,4,1,2,412,Lost/Inactive
18232,82,5,582.47,2,3,2,232,Loyal Customers
12695,108,4,582.1,2,3,2,232,Loyal Customers
14692,138,5,582.05,2,3,2,232,Loyal Customers
15768,116,4,581.83,2,3,2,232,Loyal Customers
18095,39,2,580.05,3,2,2,322,Lost/Inactive
16906,82,4,579.77,2,3,2,232,Loyal Customers
17142,240,1,579,1,1,2,112,At Risk
13292,285,2,578.94,1,2,2,122,At Risk
13314,52,4,578.66,3,3,2,332,Loyal Customers
14284,80,3,578.45,2,3,2,232,Loyal Customers
14410,16,15,576.3,4,4,2,442,Loyal Customers
16916,24,2,576.26,3,2,2,322,Lost/Inactive
15550,38,4,575.63,3,3,2,332,Loyal Customers
16345,45,1,575.41,3,1,2,312,Lost/Inactive
13487,58,3,575.4,2,3,2,232,Loyal Customers
14167,9,4,574.84,4,3,2,432,Loyal Customers
12784,10,2,574.42,4,2,2,422,Lost/Inactive
14323,115,4,574.26,2,3,2,232,Loyal Customers
15303,291,1,574.02,1,1,2,112,At Risk
14176,298,5,574,1,3,2,132,Loyal Customers
15415,314,1,572.81,1,1,2,112,At Risk
13379,27,3,572.56,3,3,2,332,Loyal Customers
13405,75,3,572.45,2,3,2,232,Loyal Customers
12816,177,2,572.2,1,2,2,122,At Risk
17616,174,3,571.2,1,3,2,132,Loyal Customers
15821,45,2,570.96,3,2,2,322,Lost/Inactive
14592,57,3,570.46,2,3,2,232,Loyal Customers
17540,25,3,570.4,3,3,2,332,Loyal Customers
16667,285,2,570.13,1,2,2,122,At Risk
12601,39,6,569.56,3,4,2,342,Loyal Customers
13321,73,2,567.36,2,2,2,222,At Risk
18150,141,3,566.58,2,3,2,232,Loyal Customers
12384,29,3,566.16,3,3,2,332,Loyal Customers
17014,152,4,565.58,2,3,2,232,Loyal Customers
14753,88,1,563.15,2,1,2,212,At Risk
17265,4,2,562.9,4,2,2,422,Lost/Inactive
12414,188,3,562.41,1,3,2,132,Loyal Customers
13946,80,3,561.57,2,3,2,232,Loyal Customers
13044,292,1,560.47,1,1,2,112,At Risk
14273,36,4,559.97,3,3,2,332,Loyal Customers
16275,197,1,559.87,1,1,2,112,At Risk
14400,142,2,559.7,2,2,2,222,At Risk
18043,25,3,559.51,3,3,2,332,Loyal Customers
12866,341,1,559.12,1,1,2,112,At Risk
17503,151,2,558.96,2,2,2,222,At Risk
13800,283,1,558.32,1,1,2,112,At Risk
13260,91,1,557.62,2,1,2,212,At Risk
15339,244,3,557.57,1,3,2,132,Loyal Customers
17955,199,4,557.3,1,3,2,132,Loyal Customers
17295,29,3,556.95,3,3,2,332,Loyal Customers
13939,24,4,556.75,3,3,2,332,Loyal Customers
16385,61,3,555.89,2,3,2,232,Loyal Customers
13816,24,4,555.04,3,3,2,332,Loyal Customers
14805,16,4,554.65,4,3,2,432,Loyal Customers
14177,85,5,554.46,2,3,2,232,Loyal Customers
14891,149,2,554.38,2,2,2,222,At Risk
14338,197,4,554.22,1,3,2,132,Loyal Customers
15068,47,2,553.36,3,2,2,322,Lost/Inactive
12879,45,4,552.57,3,3,2,332,Loyal Customers
12363,36,2,552,3,2,2,322,Lost/Inactive
15315,107,3,551.54,2,3,2,232,Loyal Customers
17674,75,2,551.04,2,2,2,222,At Risk
17291,252,1,550.8,1,1,2,112,At Risk
17235,26,2,550.06,3,2,2,322,Lost/Inactive
12390,80,1,549.84,2,1,2,212,At Risk
16340,108,1,549.07,2,1,2,212,At Risk
16031,123,2,548.94,2,2,2,222,At Risk
15830,60,2,547.7,2,2,2,222,At Risk
16811,18,2,547.07,4,2,2,422,Lost/Inactive
17637,116,2,547.06,2,2,2,222,At Risk
17520,54,1,546.81,3,1,2,312,Lost/Inactive
12743,135,2,546.43,2,2,2,222,At Risk
17806,12,1,546.04,4,1,2,412,Lost/Inactive
12793,100,2,545.48,2,2,2,222,At Risk
12987,74,3,545,2,3,2,232,Loyal Customers
16475,1,4,544.3,4,3,2,432,Loyal Customers
13617,4,3,544.18,4,3,2,432,Loyal Customers
13390,75,1,544.08,2,1,2,212,At Risk
16927,116,3,543.05,2,3,2,232,Loyal Customers
16211,1,2,542.77,4,2,2,422,Lost/Inactive
13278,41,1,542.73,3,1,2,312,Lost/Inactive
16230,279,2,542.03,1,2,2,122,At Risk
17447,41,2,541.53,3,2,2,322,Lost/Inactive
17557,15,3,541.46,4,3,2,432,Loyal Customers
17897,173,4,541.1,1,3,2,132,Loyal Customers
14997,1,4,540.98,4,3,2,432,Loyal Customers
13874,359,1,540.45,1,1,2,112,At Risk
16536,108,2,539.02,2,2,2,222,At Risk
13812,43,3,539,3,3,2,332,Loyal Customers
14496,342,2,538.81,1,2,2,122,At Risk
15452,60,3,538.73,2,3,2,232,Loyal Customers
14618,10,4,538.59,4,3,2,432,Loyal Customers
15539,301,1,538.46,1,1,2,112,At Risk
16278,24,3,537.83,3,3,2,332,Loyal Customers
17345,16,4,537.74,4,3,2,432,Loyal Customers
14474,44,2,537.71,3,2,2,322,Lost/Inactive
14539,16,2,537.48,4,2,2,422,Lost/Inactive
16206,55,4,537.06,3,3,2,332,Loyal Customers
15043,121,1,537,2,1,2,212,At Risk
16804,24,3,536.99,3,3,2,332,Loyal Customers
12559,311,3,536.21,1,3,2,132,Loyal Customers
13894,23,5,535.97,3,3,2,332,Loyal Customers
16142,250,1,535.34,1,1,2,112,At Risk
12988,293,1,535.32,1,1,2,112,At Risk
13000,107,3,534.85,2,3,2,232,Loyal Customers
13385,330,1,534.57,1,1,2,112,At Risk
17062,314,5,534.47,1,3,2,132,Loyal Customers
13434,75,2,534.24,2,2,2,222,At Risk
17443,249,1,534.24,1,1,2,112,At Risk
15756,64,4,532.96,2,3,2,232,Loyal Customers
15825,173,1,532.94,1,1,2,112,At Risk
16706,115,3,531.35,2,3,2,232,Loyal Customers
14265,110,2,530.18,2,2,2,222,At Risk
18159,38,1,530.15,3,1,2,312,Lost/Inactive
16933,120,5,530.08,2,3,2,232,Loyal Customers
14002,135,2,529.73,2,2,2,222,At Risk
14463,171,3,529.62,1,3,2,132,Loyal Customers
16185,17,2,529.41,4,2,2,422,Lost/Inactive
17631,120,3,528.33,2,3,2,232,Loyal Customers
17623,152,1,527.05,2,1,2,212,At Risk
18252,51,2,526.67,3,2,2,322,Lost/Inactive
17888,19,10,525.78,4,4,2,442,Loyal Customers
17290,17,2,525.24,4,2,2,422,Lost/Inactive
15891,227,1,524.52,1,1,2,112,At Risk
13721,274,1,524.14,1,1,2,112,At Risk
17329,15,2,523.11,4,2,2,422,Lost/Inactive
18017,82,3,523,2,3,2,232,Loyal Customers
17712,45,1,522.91,3,1,2,312,Lost/Inactive
14871,179,4,522.38,1,3,2,132,Loyal Customers
15149,134,1,520.8,2,1,2,212,At Risk
14873,211,1,519.68,1,1,2,112,At Risk
12571,40,2,519.61,3,2,2,322,Lost/Inactive
13643,121,3,519.44,2,3,2,232,Loyal Customers
16650,72,1,518.42,2,1,2,212,At Risk
15030,72,2,518.28,2,2,2,222,At Risk
16135,263,1,517.55,1,1,2,112,At Risk
17454,193,4,517.53,1,3,2,132,Loyal Customers
18205,75,2,517.36,2,2,2,222,At Risk
12811,261,3,514.85,1,3,2,132,Loyal Customers
15246,239,2,514.15,1,2,2,122,At Risk
17513,73,1,513.2,2,1,2,212,At Risk
17805,74,1,512.31,2,1,2,212,At Risk
17429,32,4,512.12,3,3,2,332,Loyal Customers
14034,23,4,512.02,3,3,2,332,Loyal Customers
15467,10,4,511.88,4,3,2,432,Loyal Customers
12582,239,2,511.36,1,2,2,122,At Risk
14851,24,2,511.35,3,2,2,322,Lost/Inactive
15655,67,2,511.32,2,2,2,222,At Risk
16561,30,2,511.12,3,2,2,322,Lost/Inactive
16325,45,5,510.54,3,3,2,332,Loyal Customers
12904,19,2,509.58,4,2,2,422,Lost/Inactive
12436,335,1,509.01,1,1,2,112,At Risk
17391,164,2,508.8,1,2,2,122,At Risk
15417,86,1,508.8,2,1,2,212,At Risk
14317,183,1,508.58,1,1,2,112,At Risk
17958,117,1,508.46,2,1,2,212,At Risk
17415,80,1,507.84,2,1,2,212,At Risk
14158,41,1,507.66,3,1,2,312,Lost/Inactive
14820,22,4,507.29,3,3,2,332,Loyal Customers
15721,12,1,507.08,4,1,2,412,Lost/Inactive
16960,61,3,507.05,2,3,2,232,Loyal Customers
13885,201,2,506.8,1,2,2,122,At Risk
17480,74,2,506.51,2,2,2,222,At Risk
16614,65,1,506.19,2,1,2,212,At Risk
14014,78,1,505.18,2,1,2,212,At Risk
15469,32,4,504.5,3,3,2,332,Loyal Customers
12863,53,2,504.2,3,2,2,322,Lost/Inactive
12991,24,2,503.76,3,2,2,322,Lost/Inactive
17630,170,2,503.6,1,2,2,122,At Risk
15006,52,1,502.09,3,1,2,312,Lost/Inactive
13865,0,4,501.56,4,3,2,432,Loyal Customers
13247,18,4,501.12,4,3,2,432,Loyal Customers
16616,16,2,500.42,4,2,2,422,Lost/Inactive
15389,173,1,500,1,1,2,112,At Risk
14958,128,3,499.68,2,3,2,232,Loyal Customers
14077,41,5,499.42,3,3,2,332,Loyal Customers
15193,61,1,499.32,2,1,2,212,At Risk
14681,5,3,498.95,4,3,2,432,Loyal Customers
15142,47,1,498.74,3,1,2,312,Lost/Inactive
17298,102,2,498.42,2,2,2,222,At Risk
16820,215,1,497.61,1,1,2,112,At Risk
17495,301,2,497.56,1,2,2,122,At Risk
16368,29,2,497.43,3,2,2,322,Lost/Inactive
16892,16,7,496.84,4,4,2,442,Loyal Customers
15300,183,1,496.44,1,1,2,112,At Risk
17053,277,2,496.38,1,2,2,122,At Risk
17374,219,2,495.77,1,2,2,122,At Risk
15882,199,5,495.36,1,3,2,132,Loyal Customers
16602,121,2,494.73,2,2,2,222,At Risk
15448,313,1,494.64,1,1,2,112,At Risk
16352,18,2,494.44,4,2,2,422,Lost/Inactive
17333,86,1,494.25,2,1,2,212,At Risk
12763,139,2,494.08,2,2,2,222,At Risk
16955,126,5,493.67,2,3,2,232,Loyal Customers
13176,47,1,492.84,3,1,2,312,Lost/Inactive
14270,9,1,492.65,4,1,2,412,Lost/Inactive
15507,172,1,492.36,1,1,2,112,At Risk
16488,115,4,492.2,2,3,2,232,Loyal Customers
13732,29,1,491.86,3,1,2,312,Lost/Inactive
14236,81,2,490.86,2,2,2,222,At Risk
15000,48,1,490.52,3,1,2,312,Lost/Inactive
14416,23,2,490.22,3,2,2,322,Lost/Inactive
18074,697,1,489.6,1,1,2,112,At Risk
17361,50,3,488.2,3,3,2,332,Loyal Customers
13984,27,6,488.03,3,4,2,342,Loyal Customers
14396,214,2,487.99,1,2,2,122,At Risk
15165,697,1,487.75,1,1,2,112,At Risk
16643,128,1,487.51,2,1,2,212,At Risk
15081,23,6,487.35,3,4,2,342,Loyal Customers
13675,33,2,486.82,3,2,2,322,Lost/Inactive
17453,18,2,486.72,4,2,2,422,Lost/Inactive
13153,242,1,486.22,1,1,2,112,At Risk
12639,239,1,486.1,1,1,2,112,At Risk
17658,5,3,485.88,4,3,2,432,Loyal Customers
15287,23,3,485.24,3,3,2,332,Loyal Customers
13116,118,2,485.19,2,2,2,222,At Risk
16999,24,2,484.82,3,2,2,322,Lost/Inactive
16504,26,1,484.38,3,1,2,312,Lost/Inactive
12809,169,2,484.36,1,2,2,122,At Risk
14130,320,1,483.86,1,1,2,112,At Risk
13531,206,2,483.8,1,2,2,122,At Risk
12808,126,3,483.65,2,3,2,232,Loyal Customers
17555,20,2,483.26,3,2,2,322,Lost/Inactive
14450,4,3,483.25,4,3,2,432,Loyal Customers
16603,75,2,482.47,2,2,2,222,At Risk
16693,272,2,482.01,1,2,2,122,At Risk
18216,121,1,481.75,2,1,2,212,At Risk
16863,60,4,481.35,2,3,2,232,Loyal Customers
16518,91,3,480.92,2,3,2,232,Loyal Customers
16812,361,1,479.35,1,1,2,112,At Risk
16008,24,3,478.78,3,3,2,332,Loyal Customers
12644,305,1,477.91,1,1,2,112,At Risk
12479,12,3,477.3,4,3,2,432,Loyal Customers
15091,54,2,476.96,3,2,2,322,Lost/Inactive
15344,24,5,476.58,3,3,2,332,Loyal Customers
12447,67,1,476.49,2,1,2,212,At Risk
15780,36,3,475.28,3,3,2,332,Loyal Customers
15349,218,2,473.81,1,2,2,122,At Risk
15557,29,1,473.65,3,1,2,312,Lost/Inactive
16859,107,5,473.14,2,3,2,232,Loyal Customers
16374,244,2,473.03,1,2,2,122,At Risk
14013,98,3,473.02,2,3,2,232,Loyal Customers
17950,73,4,472.12,2,3,2,232,Loyal Customers
17964,121,2,471.7,2,2,2,222,At Risk
13043,37,2,471.57,3,2,2,322,Lost/Inactive
16885,16,3,471.51,4,3,2,432,Loyal Customers
15963,20,2,470.76,3,2,2,322,Lost/Inactive
15471,151,1,469.48,2,1,2,212,At Risk
15026,81,3,469,2,3,2,232,Loyal Customers
13005,128,3,468.95,2,3,2,232,Loyal Customers
14896,205,2,468.77,1,2,2,122,At Risk
14147,50,3,468.4,3,3,2,332,Loyal Customers
14335,17,2,468.26,4,2,2,422,Lost/Inactive
14029,145,2,467.66,2,2,2,222,At Risk
13579,15,2,467.04,4,2,2,422,Lost/Inactive
13248,155,2,465.68,1,2,2,122,At Risk
15036,73,3,465.55,2,3,2,232,Loyal Customers
17140,189,1,465.32,1,1,2,112,At Risk
13928,11,4,464.57,4,3,2,432,Loyal Customers
16586,220,1,463.95,1,1,2,112,At Risk
